"","x"
"4096","Don't let woolies salads fool you. Those things will make you fat. Even the ""carb conscious"" ones."
"4097","First question from Dr: Have you eaten any Coles or Woolies lettuce. Ugh. Ì†ΩÌ∏ï"
"4098","News: Woolies, eBay in online shopping venture - https://t.co/8bRLXdU54r https://t.co/SPGpmkUb9S"
"4099","Sour gums galore from Woolies Ì†ΩÌ∏çÌ†ΩÌ∏çÌ†ΩÌ∏çÌ†ΩÌ∏ç https://t.co/9qGx4C43XM"
"4100","RT @Richards_Karin: Results due this week: (not comprehensive)
Mon: Amplats final
Tue: Kumba final
Wed: Assore interim
Thu: Woolies interim"
"4101","RT @kleurlingbier: We paired a Woolies chicken chicken pie with this @DarlingBrew pomegranate lager. Too lekker! #TastingLeague https://t.c‚Ä¶"
"4102","We paired a Woolies chicken chicken pie with this @DarlingBrew pomegranate lager. Too lekker! #TastingLeague https://t.co/B6OuGsxW02"
"4103","Get out your woolies! https://t.co/DYDDIdYVQu"
"4104","RT @frontofstore: Looks as though #Teddington's ex-Morrisons Local won't become a My Local after all. Who's next for this old Woolies? http‚Ä¶"
"4105","RT @mummymode: Brand new outfit post on the blog &amp; I'm working my winter woolies with @SnugbugHats https://t.co/gK2Leh5PJX #neblogger #nort‚Ä¶"
"4106","RT @mummymode: Brand new outfit post on the blog &amp; I'm working my winter woolies with @SnugbugHats https://t.co/gK2Leh5PJX #neblogger #nort‚Ä¶"
"4107","RT @mummymode: Brand new outfit post on the blog &amp; I'm working my winter woolies with @SnugbugHats https://t.co/gK2Leh5PJX #neblogger #nort‚Ä¶"
"4108","Brand new outfit post on the blog &amp; I'm working my winter woolies with @SnugbugHats https://t.co/gK2Leh5PJX #neblogger #northumberland"
"4109","Spotted: Pressure MC from the Hilltop Hoods at Mitcham SA. Only the finest shop at Woolies.. https://t.co/S9yKdW33wZ"
"4110","Buying those cucumbers from Woolies  https://t.co/M9SHMKRl4K"
"4111","No, Mntase. That one is an express Woolies. They're open 24/7. NguWoolies we garage.  https://t.co/zmrPmKIUJX"
"4112","@Zen_Mat Is there a Woolies food open at this time?"
"4113","Meet the Woolies https://t.co/x0n2r4Aitx"
"4114","@tomgwilliamson should setup a poll. What was funnier at woolies. The cleaner hoovering the wall or that lads strides falling down"
"4115","@peter124u how many empty spaces in woolies park street that could be used for afford housing, but i guess  eing c of s owned they dont care"
"4116","#NowPlaying first single bought with my own pocket money from Woolies in Selby. It's Raining by Darts Ì†ΩÌ±å ‚ô´ https://t.co/RTgjIfwCwv"
"4117","RT @2mimabala: @BabY_bAnG24 tshiamo reckons my mac n cheese is better than woolies oneÌ†ΩÌ∏âÌ†ΩÌ∏óÌ†ΩÌ∏ãÌ†ΩÌ∏õÌ†ΩÌ≤™Ì†ΩÌ±ÖÌ†ΩÌ±âÌ†ΩÌ±à bosso ke mang"
"4118","@witchesvictim bit of a retail irony there. The old Woolies offices in Castleton were actually in an old mill."
"4119","RT @Richards_Karin: Results due this week: (not comprehensive)
Mon: Amplats final
Tue: Kumba final
Wed: Assore interim
Thu: Woolies interim"
"4120","Results due this week: (not comprehensive)
Mon: Amplats final
Tue: Kumba final
Wed: Assore interim
Thu: Woolies interim"
"4121","@BabY_bAnG24 tshiamo reckons my mac n cheese is better than woolies oneÌ†ΩÌ∏âÌ†ΩÌ∏óÌ†ΩÌ∏ãÌ†ΩÌ∏õÌ†ΩÌ≤™Ì†ΩÌ±ÖÌ†ΩÌ±âÌ†ΩÌ±à bosso ke mang"
"4122","@SipheleleG21 Ugeza NGO cream lo waka woolies nje lol Mina ngicela itaste#jokes"
"4123","Vanilla Flavored Rooibos Tea. Thank you woolies :)"
"4124","Woolies will be the death of us all. Who thinks of a brownie, topped with a rasberry marshmallow and covered in chocolate? Ì†ΩÌ∏©"
"4125","@WOOLWORTHS_SA when woolies quality sale start"
"4126","There was a sale at Woolies food today. My fridge finally has more food than alcohol. Hooray."
"4127","@politicsblahbla A Woolies what?"
"4128","RT @7NewsAdelaide: Huge spider found in a Woolies lettuce, on same day products were urgently recalled. https://t.co/Xnw3gsueZV #7News  htt‚Ä¶"
"4129","@CarynGootkin @politicsblahbla From what @politicsblahbla is describing.. a Woolies chicken - raw or cooked - not sure."
"4130","@politicsblahbla a Woolies what?"
"4131","RT @colourissound: #TheJam -  https://t.co/x3D6isWDLc 

A good reason to shoplift from Woolies many moons ago https://t.co/x3D6isWDLc https‚Ä¶"
"4132","When mom buys Woolies food only, because she knows that, you'll be leaving soon n stay at your‚Ä¶ https://t.co/xotCRM8B72"
"4133","@chynnadawg Get out the woolies.  Weather guy says it's gonna be very cold. Even for valentine's day."
"4134","RT @colourissound: #TheJam - Butterfly Collector https://t.co/GdqEBHq1e1 

A good reason to shoplift from Woolies many moons ago https://t.‚Ä¶"
"4135","RT @colourissound: #TheJam - Butterfly Collector https://t.co/GdqEBHq1e1 

A good reason to shoplift from Woolies many moons ago https://t.‚Ä¶"
"4136","#TheJam -  https://t.co/x3D6isWDLc 

A good reason to shoplift from Woolies many moons ago https://t.co/x3D6isWDLc https://t.co/TKcqEG04Ut"
"4137","#TheJam - Butterfly Collector https://t.co/GdqEBHq1e1 

A good reason to shoplift from Woolies many moons ago https://t.co/GdqEBHq1e1"
"4138","#daddy and #daughter dilo tsa #hamitown dressed by #woolies @ Pretoria, South Africa https://t.co/ZysHXOEZ6G"
"4139","@WOOLWORTHS_SA Always the best quality at Woolies!! ‚ô•"
"4140","@DjWoolieUK here with @sitherkt so send us a song choice otherwise it's all Woolies!"
"4141","RT @JorgeGalindo: As√≠ viven los ‚Äòwoolies‚Äô: los fetichistas sexuales de la lana: https://t.co/eQyR5POg1q Otra prueba m√°s de este xkcd. https‚Ä¶"
"4142","Listening to widnes match on BBC Merseyside, funniest comment ever 'he didn't know if he was in marks &amp; Spencer or woolies' hahaha Ì†ΩÌ∏Ç"
"4143","@ Woolies for R59.90 you get a full chicken... Y'all mad expensive!  https://t.co/IhAjHzgYp6"
"4144","Went to Alhambra for a high tea and they literally gave us Woolies cupcakes, not the /pavlova/cheesecake/tiramisu indicated on the menu."
"4145","Woolies: fetichistas sexuales de la lana https://t.co/3yeA0yTJzb Yo es que ya no s√©."
"4146","RT @JorgeGalindo: As√≠ viven los ‚Äòwoolies‚Äô: los fetichistas sexuales de la lana: https://t.co/eQyR5POg1q Otra prueba m√°s de este xkcd. https‚Ä¶"
"4147","As√≠ viven los ‚Äòwoolies‚Äô: los fetichistas sexuales de la lana: https://t.co/eQyR5POg1q Otra prueba m√°s de este xkcd. https://t.co/ACkAuDpYPf"
"4148","Looks as though #Teddington's ex-Morrisons Local won't become a My Local after all. Who's next for this old Woolies? https://t.co/3wcoKw4wE4"
"4149","Yes, they are demanding all couscous and Harissa from Tunisia available at Woolies be correctly labeled..  https://t.co/FH7Vz2MdyU"
"4150","I am so impressed #Woolies is selling #macarons ... Will climb back on the diet saddle as from‚Ä¶ https://t.co/G2QHnUK7D3"
"4151","BLOG-Winter Goods, Greens and¬†Woolies https://t.co/ooMRu1UPSH https://t.co/PtfyWfoV8y"
"4152","@hxywood_ if u shop at woolies we can't be friends anymore"
"4153","What about our Aussie supermarkets like Woolies and Coles"
"4154","RT @LadySayFuckALot: Hahahaha someone on FB saw this at Woolies @WOOLWORST_SA https://t.co/JOvcuZVKqY"
"4155","@fancyfancymind lol jks had 2 flakes from town hall woolies wooo"
"4156","Woolies Mac 'n cheese. Oh my soul Ì†ΩÌ∏ç."
"4157","@Skatronixxx As a teenager every Saturday included a trip to Woolies, Our Price, virgin music &amp; HMV Ì†ΩÌ∏Ä"
"4158","Honestly people that buy Nandos mild chicken might as well walk into Woolies or Pick n Pay and buy chicken. extra hot or hot or nothing."
"4159","Woolies private-label brands dearer than rivals Coles and Aldi: Private-label products at Woolworths supermark... https://t.co/YjaEBploKd"
"4160","RT @MAUNDZ: That salmonella outbreak of Coles/Woolies lettuce is ridiculous. 

Some say it's just the tip of the iceberg..."
"4161","@jtonegirls treat yourself with our budget-friendly bath, body and beauty products #WoolworthsBeauty #woolies... https://t.co/XMWkuCtbmf"
"4162","Woolies private-label brands dearer than rivals Coles and Aldi: A Morgan Stanley price comparison found the av... https://t.co/H7erMNIsQz"
"4163","I bought a twix and bounty bc they were a dollar at woolies and I'm sad I didn't save them for now while I watch my movie :/"
"4164","@alambchop sometimes stuff cheaper at woolies than pick n pay. Now I know why my mom sat with the specials papers every week"
"4165","@Independent Here the Dept stores food is sold to freaking Bed and Breakfasts while Orphanages could benefit. Ask Woolies"
"4166","RT @Riz_Ventura: My chicken pancakes are hand rolled. Idk why woolies wanted me to know that but here we are"
"4167","My chicken pancakes are hand rolled. Idk why woolies wanted me to know that but here we are"
"4168","Potato salad has become cauliflower salad. They sell it at woolies btw."
"4169","i went to woolies and bought raspberries, peanut butter chocolate and citrus green tea, then got oporto and everything was delicious"
"4170","I think I know why I'm so dramatic Ì†ΩÌ∏Ç my mother is angry cause she didn't get the chicken she wanted at woolies Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç  Ah Sesi Dodo is funny Ì†ΩÌ∏Ç"
"4171","The Rose &amp; raspberry cupcake thing from Woolies is a heaven in your mouth. Bless the maker's hands."
"4172","@catscram It's SOLD as something to mix with milk (it's a syrup like honey) but seems it can be used for other stuff https://t.co/Nce5u0LOOb"
"4173","@catscram Coles or Woolies should have big tins of it near the Milo and Horlicks"
"4174","#capetown Everytime I look at this picture I get goosebumps Ì†ΩÌ∏Ç #throwback #lunchwithmomandsis #woolies #yummyinmytum‚Ä¶ https://t.co/J0KEyl35Vx"
"4175","Woolies  https://t.co/obwuTFqNtG"
"4176","RT @LifieHugo: I'd really like someone to bring me brownie bites from woolies"
"4177","Me quedo muerta. Los woolies. https://t.co/0G5mDjjSov la gente a la que le ""pone"" la lana. v√≠a @smoda"
"4178","@MandyKerr Woolies seem to have loads of copies for weeks. Maybe a bit too early."
"4179","I'd really like someone to bring me brownie bites from woolies"
"4180","why the fuck can't woolies just be on the same side of the road of my flat. it's a minor challenge i could do without"
"4181","The old $1 each or 4 for $6 trick. Well played Woolies. Thoughts @BrianLake17 ? #Briansbargains https://t.co/1R4xaqQJJG"
"4182","@RoyalMpumi nna fvck that shit. Not buying a R800 bag from China city, I'd get 2 nice bags from Woolies."
"4183","@kcarruthers I notice that the Woolies ‚Äúdefective‚Äù range isn‚Äôt always the cheapest in the shop. Didn‚Äôt think that was the idea‚Ä¶"
"4184","Passive aggressive wedding card at woolies https://t.co/OuQhQcVGYU"
"4185","@alwayswhining Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç And supply Woolies! https://t.co/aDW4rSapRJ"
"4186","Me right now. There is a tub of woolies tinroof ice cream in the freezer that I refuse to think about.  https://t.co/FG4bkFaZd7"
"4187","Looks like something you could unwrap from Woolies #mkr"
"4188","@biodagar there‚Äôs a video going around of someone with a woolies salad packet that‚Äôs got a huntsman in it"
"4189","@ALDIAustralia Bulla make a fantastic Gluten Free ice cream. It's the only thing I can't get in your store so I go to Woolies/Coles for it"
"4190","How good is my neighbour lol he thinks I'm woolies! @hollyfenwick"
"4191","That's a nice FULL roasted chicken at woolies https://t.co/6sCqKswzGV"
"4192","RT @On_Da_Ball: @NotleyTrevor Just a follow up Woolies insurance is The Hollard Insurance Company Pty Ltd their fine~"
"4193","@markjaytee @snaxolotl coles is the good eating chocolate, woolies is subpar"
"4194","Y dnt pnp have charity gift as woolies dey seemed to b more greedy coz dey toss dem in de bin"
"4195","Breakfast for the lazy. 
Thanks Woolies . ‚ù§Ô∏è https://t.co/2wRoOBrhFp"
"4196","@Sakhza so which one did you eat, and of course its better. Woolies muesli is mild"
"4197","@holleebeee I'm glad, i hate retail. Use to work for coles and woolies so understand a little :)"
"4198","@charminglydaft wonder what store that is, they were $3 at woolies yesterday"
"4199","RT @brad_parker71: @brianjcorr1 @woolworths while I've got you woolies, the cool room in your Kyabram bottleo isn't working... no one likes‚Ä¶"
"4200","@brianjcorr1 @woolworths while I've got you woolies, the cool room in your Kyabram bottleo isn't working... no one likes hot beer Ì†ΩÌ∏ñÌ†ΩÌ∏ñ"
"4201","RT @gorgeousdunny1: Woolworths ordered to pay $3 million penalty for selling unsafe products https://t.co/btxMVHvqZC via @smh
Woolies bad y‚Ä¶"
"4202","I wonder what Woolies is trying to say with this? Ì†ΩÌ∏ù
Lmao! Ditto... @TanyaYates15 
Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç https://t.co/oehwRrvqSv"
"4203","@NotleyTrevor Just a follow up Woolies insurance is The Hollard Insurance Company Pty Ltd their fine~"
"4204","RT @WOOLWORST_SA: Our President should pay back the money with his Woolies card. Imagine how many points he'll get! https://t.co/1ojcpq9zMB"
"4205","@shortarmgolfer bit bloody cold out this morning. Put your woolies on Ì†ΩÌ∏Å"
"4206","RT @mwotho: Woolies muesli is trash, their luxury muesli being the worst. The best thing about it is spitting it out. https://t.co/Z4t8NEhN‚Ä¶"
"4207","Woolies muesli is trash, their luxury muesli being the worst. The best thing about it is spitting it out. https://t.co/Z4t8NEhNpf"
"4208","@Lethu911 @mwotho I'd like to take this opportunity to concede that 1 of your Nature's Source muesli's are better than stuff from Woolies"
"4209","There were two big dogs walking around woolies and the plaza and everyone was freaking out so i just sat with them."
"4210","News Bulletin: Top marketer exits Coles; Watchdog wants Woolies to pay $4m in penalties: #Bulletin: #marketer ... https://t.co/u1Ev8onzQu"
"4211","RT @LadySayFuckALot: Hahahaha someone on FB saw this at Woolies @WOOLWORST_SA https://t.co/JOvcuZVKqY"
"4212","about to walk into the woolies that booked me last week in 4 day old clothes, eyes red, look at em dead and ask for 2dozen oysters thats all"
"4213","A sound thrashing of the woolies. Do you hear the sound of them crashing back to earth."
"4214","I'm finding immense pleasure in sitting in my car, listening to Coralie Clement waiting for the Woolies to open. Small things, hey?"
"4215","Why woolies ? https://t.co/Okkyvvp9hC"
"4216","The hamburger patties at woolies are utter shithouse compared to Coles"
"4217","My breakfast: 
Chicken salad ‚úî
Pringles ‚úî
Plum ‚úî
Green Apple ‚úî

Now Woolies must open so I can buy water Ì†ΩÌ∏¢"
"4218","@LesDaChef that 2% difference makes heavy cream more solid than whipping cream? Like the Woolies one."
"4219","@_butterfruit its okay i had overcooked $2 pasta from woolies last year for reunion dinner studying for 2 papers the next day :-):-) miss u"
"4220","RT @LadySayFuckALot: Hahahaha someone on FB saw this at Woolies @WOOLWORST_SA https://t.co/JOvcuZVKqY"
"4221","Hmmm - Looks like ASDA in UK have finally got the message. Share this and show your local Coles &amp; Woolies... https://t.co/qb3Coy8uGR"
"4222","RT @WOOLWORST_SA: Our President should pay back the money with his Woolies card. Imagine how many points he'll get! https://t.co/1ojcpq9zMB"
"4223","Hahahaha someone on FB saw this at Woolies @WOOLWORST_SA https://t.co/JOvcuZVKqY"
"4224","@snaxolotl i made some biscuits with woolies dark chocolate and it tasted... salty? that may have been me putting a big pinch of salt in tho"
"4225","The Italian Job #woolies"
"4226","i remember @snaxolotl mentioning either coles or woolies as a decent REGULAR chocolate but..."
"4227","@mpesce My dad used to run a wholesale cake factory. Even he‚Äôd buy the pavlova bases from Woolies and just decorate them."
"4228","Ram sacking all woolies and big w's for these bad boy eggs for work. So sorry for anyone that likes these Ì†ΩÌ∏Ç https://t.co/pymCYq4dbh"
"4229","@anteedotess Woolies!!!!"
"4230","I just bought salad from woolies also......Ì†ΩÌ∏ûÌ†ΩÌ∏û https://t.co/aKG3toGXo3"
"4231","I ate Woolies salad leaves and immediately felt weird. https://t.co/wvpP49Uu77"
"4232","RT @mark_travers: Burst a thong in the middle of Woolies. Yeah I'm that trampy looking barefoot guy"
"4233","Burst a thong in the middle of Woolies. Yeah I'm that trampy looking barefoot guy"
"4234","@Aarnxv i went to woolies then boost then PH and made pizza now im on the train"
"4235","Booking a nursery 1 year in advance, moving house, buying Megadeth albums from Woolies &amp; Tonight Alive's uplift: stuff I'm thinking about."
"4236","https://t.co/8tfDTdsOlf. Love these!! #woolies #free #review"
"4237","@_metafizik been in small business in Australia 50 years have seen first hand the corrupt actions of big business Wesfarmers Woolies #auspol"
"4238","@TiChall I think the inclusion of of fellow woolies is super important, Dave! Cheers- Dawn xx"
"4239","Albert St Woolies #avocrisis what crisis? https://t.co/vIzQ34Lscd"
"4240","@sylmobile @teknetia Woolies used to sell half loaves when I was a lad."
"4241","@teknetia It's a fair point though - I wonder if we can convince woolies, baker's delight, coles to start offering small portion bread packs"
"4242","RT @ThangNgo: Crazy scenes #cabramatta Woolies. Viets and watermelon - deep red means good luck for #tet https://t.co/KjmyOx4uQN"
"4243","RT @On_Da_Ball: @NotleyTrevor @nrmainsurance Do yourself and family a favor please CHECK woolies are not part of @IAGAust , IF they are~ ch‚Ä¶"
"4244","@NotleyTrevor @nrmainsurance Do yourself and family a favor please CHECK woolies are not part of @IAGAust , IF they are~ change!!!!!!!!"
"4245","RT @MohammedWasAJew: Look at what I bought today from Woolies! Delicious! Buy quick why there is still stock. https://t.co/rTY7SJ6DEw"
"4246","@ussieatheart found it!! #woolies #mudcake right next to red velvet &lt;3 https://t.co/cw5QrJFalh"
"4247","#Deals_us #Book_Dvd https://t.co/JRmNvLa1AX *** RARE LOT OF7 WOOLIES CATALOGS *** https://t.co/VyA217YzFk"
"4248","please buy me a cake from Woolies https://t.co/wHBXGCFgtp"
"4249","Guess what I found in woolies!! :) we are having #yeesang tonight‚Ä¶ https://t.co/UB9j53l8i2"
"4250","The 4 banks, Rio Tinto, BHPBilliton, Fortescue Metals, Coles, Woolies and Telstra. So that's why we cannot get... https://t.co/Wx400jyytJ"
"4251","And we still have to go woolies"
"4252","RT @anncherie49: How is compensation to be managed with 50% increase of #GST @TurnbullMalcolm? Produce the pension card at Woolies checkout‚Ä¶"
"4253","How is compensation to be managed with 50% increase of #GST @TurnbullMalcolm? Produce the pension card at Woolies checkout? #insiders"
"4254","RT @rinmor: Woolies gives all unsold perishables to charities https://t.co/ODP6Kb7JtQ"
"4255","RT @MondeDladla: @BDSsouthafrica #wooliesmustfall . I finally nothing to do with woolies i closed my account today . This is for the occupa‚Ä¶"
"4256","@alanp90210 @townlecat @Richpf @SWFBerwick @eclexia I'm sure! Got your woolies on?"
"4257","@toddjt92 They used to be $11.50 at Woolies. Makes you wonder who's getting screwed.."
"4258","Coles cooked chickens $8.00
Woolies cooked chickens $7.90
Only difference is, Coles never seems to have any cooked chickens ready to pick."
"4259","Woolies gives all unsold perishables to charities https://t.co/ODP6Kb7JtQ"
"4260","RT @The_Zungu: If its dry red. Then yes. 
Try woolies red wine. Best https://t.co/hoL0Aos3J6"
"4261","If its dry red. Then yes. 
Try woolies red wine. Best https://t.co/hoL0Aos3J6"
"4262","Woolies red wine + Almond nuts."
"4263","#Woolies, here's your chance to have your brand shine. Be that brand. https://t.co/BlOaB0ii1b"
"4264","I think Queen B Is the right person...not bcos of Dj Z nd AKA saga but the woolies lingerie line.Ì†ΩÌπâÌ†ΩÌπä https://t.co/w4ipsfKYar"
"4265","Se conoce como #woolies a los fetichistas sexuales que se excitan con sentir, acariciar tejido de lana https://t.co/KaJYUrxhGL"
"4266","Woolies Lasagna feeds four... or me."
"4267","RT @knitforpeace: 81 sacks of woolies to #Kurdistan for our #RefugeeAppeal. That's over 500kg of warm items! Thank you #knitters! https://t‚Ä¶"
"4268","@LFC get all the woolies t fuk out of our club and keep it real"
"4269","Find out how the Woolies reusable bags are made, #earthcred https://t.co/yXnLL7dhg8"
"4270","We don't need woolies supporting our team reclaim the kop fuk them off"
"4271","@_vuyelwa_ @Sekgololo it detoxes so well and leave you energized , try fournos  or Woolies Cafe it's mixed with ginger and apple juice Ì†ΩÌ∏ã"
"4272","RT @The_Ntha: Cravings : Choclate, Choclate Ice Cream, Grapes, Woolies Cake (Any) n The Caramel Woolies Swiss Roll And I Have None Of These‚Ä¶"
"4273","Cravings : Choclate, Choclate Ice Cream, Grapes, Woolies Cake (Any) n The Caramel Woolies Swiss Roll And I Have None Of These In The House Ì†ΩÌ∏¢"
"4274","RT @knitforpeace: 81 sacks of woolies to #Kurdistan for our #RefugeeAppeal. That's over 500kg of warm items! Thank you #knitters! https://t‚Ä¶"
"4275","@santymod fukin hate woolies"
"4276","Nice to see all the woolies stayed at anfield. Just listen you sad twats stop supporting Liverpool we don't want u so fuk. Off!!!!!!"
"4277","Look at what I bought today from Woolies! Delicious! Buy quick why there is still stock. https://t.co/rTY7SJ6DEw"
"4278","I'm craving for a dessert from Woolies, tempted to walk through Wits to the Engen garage on Empire. Someone khapa me. Ì†ΩÌ∏≠"
"4279","RT @MalomeNeo: Wait... Small salad and chicken just cost me 140 at woolies... Fool me once, I'm done with that place..."
"4280","RT @knitforpeace: 81 sacks of woolies to #Kurdistan for our #RefugeeAppeal. That's over 500kg of warm items! Thank you #knitters! https://t‚Ä¶"
"4281","@WOOLWORTHS_SA gotta say the salted caramel cheese from Woolies killarney is oh so heavenly @ashley_dicken"
"4282","RT @RaziaParker: Woolies carrot cake is from heavenÌ†ΩÌ∏©Ì†ΩÌ∏ª"
"4283","Black Cat Kitty Handmade Wool Pawprint Fridge Magnet Puppy Wooly Woolies
https://t.co/xX3SCfvGBS
#blackcat #pawprint https://t.co/byzYXmSfeX"
"4284","@WOOLWORTHS_SA THANKS Woolies staff esp Cezly@CanalWalk &amp; Zimkita&amp;team @ WW CTairport 4 helping me track down my lost card. Honesty.Friendly"
"4285","RT @knitforpeace: 81 sacks of woolies to #Kurdistan for our #RefugeeAppeal. That's over 500kg of warm items! Thank you #knitters! https://t‚Ä¶"
"4286","Woolies now 79.99  https://t.co/xLSjiqSxpE"
"4287","RT @RaziaParker: Woolies carrot cake is from heavenÌ†ΩÌ∏©Ì†ΩÌ∏ª"
"4288","RT @knitforpeace: 81 sacks of woolies to #Kurdistan for our #RefugeeAppeal. That's over 500kg of warm items! Thank you #knitters! https://t‚Ä¶"
"4289","RT @knitforpeace: 81 sacks of woolies to #Kurdistan for our #RefugeeAppeal. That's over 500kg of warm items! Thank you #knitters! https://t‚Ä¶"
"4290","Day 6 of #WeBeTEST is My Unique. All of my woolies are designed and handmade by me so each is one-of-a-kind and eve‚Ä¶ https://t.co/AvZv4c4LqX"
"4291","One of those people that joined Twitter only to moan at Woolies. And dstv. And checkers. https://t.co/DkRYgYOY2Y"
"4292","RT @knitforpeace: 81 sacks of woolies to #Kurdistan for our #RefugeeAppeal. That's over 500kg of warm items! Thank you #knitters! https://t‚Ä¶"
"4293","so, woolies now sell kale chips Ì†ΩÌ∏≥ just grabbed two coz R26 a bag, but let's see how they end up tasting! Ì†ºÌºø https://t.co/5URmTkrdc9"
"4294","@CityofJoburgZA @Independent Pick N Pay,Woolies,Shoprite,Spar can do that MORE without being obligated by law..."
"4295","RT @RaziaParker: Woolies carrot cake is from heavenÌ†ΩÌ∏©Ì†ΩÌ∏ª"
"4296","RT @JennaGuillaume: How to easily turn your Woolies mud cake into a goddamn masterpiece  https://t.co/eTBLF3nV5x https://t.co/9wlc8WF6m5"
"4297","Woolies carrot cake is from heavenÌ†ΩÌ∏©Ì†ΩÌ∏ª"
"4298","Woolies mushroom soup would be appreciated by my tummy rn."
"4299","@fvaceslav @yessequitur @hackdSounds @daikuzaibatsu always go to woolies for free salmonella in your salad    
    * nods *"
"4300","ALH ( woolies ) pubs are the worst pubs in Australia all they care about is the BWS bottle shop chain"
"4301","@fvaceslav @hackdSounds @daikuzaibatsu what's wrong with woolies ya cunt"
"4302","Oi blood brothers - flash rally in Woolies in 16 days."
"4303","@TonyBhoy62 snob, I went to Woolies or Menzies"
"4304","@bretteldredge Hope you packed plenty of winter woolies cos it's bloody freezin, see ya in 7 days, my countdown officially begins Ì†ΩÌ∏ÅÌ†ºÌæ∂‚ù§"
"4305","@TheRealEsel  put your woolies on!"
"4306","A boo who doesn't understand why I prefer fruit from Woolies or that vaguely stank face I get when I'm offered instant coffee isn't 1 I want"
"4307","@Cody_WTTN @TheRealSFrancis you'll probably just retreat to the freezer in woolies lbr"
"4308","I just wanted chocolate cupcakes from Woolies"
"4309","Woolies worker: ""Kutheni uqumbile sisi?"" 
Me: "" Ndilambile bhuti Ì†ΩÌ∏íÌ†ΩÌ∏í """
"4310","Chocolate brownie bites from Woolies are yuck. I bake better brownies."
"4311","Woolies Ì†ΩÌ∏çÌ†ΩÌ∏ç  https://t.co/rKvFJAaTJ2"
"4312","@Callyn_ but... Now I go to woolies alone... To get disappointed by Ben and Jerry's again."
"4313","only fruit in the house rn is papaya, bananas &amp; wrinkly skin apples. Ì†ΩÌ∏í
going to walk to Woolies for grapes rn Ì†ΩÌ∏Å"
"4314","@modchick61 I'm taking the fifth amendment on that. I am now worried I brought Woolies to its knees!"
"4315","#blackcomedy my daughter thought of this""and what is this?""""homemade chocolate cake""""disgusting where is your 5 dolla woolies cake"""
"4316","@lethu911 how is this possible? How does woolies always comeup with this stuff"
"4317","Edgar's. Ackermans. If awunabudget Woolies https://t.co/dMbdbE6lZH"
"4318","RT @handsomemurri: Murri perspective in maths curriculum: A Murri enters Woolies at 8:30, calculate odds that they stand right behind him a‚Ä¶"
"4319","RT @WOOLWORST_SA: Woolies customers walking past a @picknpay food depot. https://t.co/sZVdxRKcOn"
"4320","I must go get those bagels from Woolies waitseÌ†ΩÌ∏çÌ†ºÌΩ©"
"4321","@jon_snow_420 it' like 1$ loaf of white bread from woolies but it is so goddamn soft the first day u get it i'm just hoeing in like a madman"
"4322","@franhealy It wasn't the Woolies, just the sight of his forlorn eyes longing for a nylon Busenhalter &amp; his evident yearning for a lost youth"
"4323","RT @nabeela_187: @Luqma5an scrolling down your tl in woolies and laughed so hard at this walaahiÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç"
"4324","@Pontso_M woolies"
"4325","@Meisie_La woolies"
"4326","@WyndhamWallace in what way is this sad? We've all been there, W. I love we still have Woolies here... Where would he go if he lived in Uk?"
"4327","@Luqma5an scrolling down your tl in woolies and laughed so hard at this walaahiÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç"
"4328","I have been ordered to go shopping! Not just a quick nip round Woolies but a full on big city deep penetration shopping exercise! Tally Ho"
"4329","@danagracehope wtf ur woolies is awesome they dont play that here"
"4330","REQUEST... Has anyone old photos of Woolies either the outside of it, the inside, staff dos, xmas dos, leaving... https://t.co/8PU3K0EqRW"
"4331","RT @handsomemurri: Murri perspective in maths curriculum: A Murri enters Woolies at 8:30, calculate odds that they stand right behind him a‚Ä¶"
"4332","This girl I know just got tagged in s photo captioned 'what a mad night!' And it's all these ppl in a woolies trolley bay... Wild"
"4333","@toxinews @crimemind3 that's more expensive in ZA than here at the Woolies equivalent!"
"4334","RT @handsomemurri: Murri perspective in maths curriculum: A Murri enters Woolies at 8:30, calculate odds that they stand right behind him a‚Ä¶"
"4335","Murri perspective in maths curriculum: A Murri enters Woolies at 8:30, calculate odds that they stand right behind him at the self checkout."
"4336","Tomorrow now for aldi 8 to 8
Try woolies but get big bottles 
3 cans to a litre ok"
"4337","@abcnews I bet it's not Coles or woolies !!!"
"4338","@xpreemprincessa it's in season now dear R6 each at pick n pay and Woolies"
"4339","Good to see ALDI muscling in on Woolies'n Coles, who deserve a kick up the arse with their hiked up arrogant &amp; greed based prices."
"4340","@Clarisse83 it was from woolies mag ages ago- chicken tenderloins, dipped in egg &amp; tossed in flour with Szechuan pepper &amp; salt. Put on an"
"4341","RT @knitforpeace: 81 sacks of woolies to #Kurdistan for our #RefugeeAppeal. That's over 500kg of warm items! Thank you #knitters! https://t‚Ä¶"
"4342","Woolies' Cranberry, Cinnamon and Apple tea is perfect. Pure perfectionÌ†ºÌΩµ‚ù§"
