"","x"
"655","@cherrymaexo @ceeayech SNA NGA MNGYARI UNG GUSTO MO KASO FOR SURE ND PPYAG  EB, RATING GAMES YAN EH,SORI NLNG C M&amp;RJ&amp;TAU #VoteMaineFPP #KCA"
"656","At least EB Games is being honest#game #„Ç≤„Éº„É† #app #iphone #android #games #iOS #ipad #gamin‚Ä¶ https://t.co/hLIjDFOHpc https://t.co/JC0FrQZa5C"
"657","@Reqwaza_ u can sell it at eb games for like 300 Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç who ever got it got a bargain"
"658","Lovemybargains: 20% off Store Wide @ EB Games Frankston https://t.co/pSOJ7R7dRr"
"659","@CWilliamsActor @pxlsicle I'm crying. I remember when I worked at an EB Games. That thing was so huge. Sat there forever. wouldn't sell. $$$"
"660","Dublin's rally's are so boring tbh.. All they do is play elementary school games and give announcementsÌ†ΩÌπÑÌ†ΩÌ≤§Ì†ΩÌ≤§Ì†ΩÌ≤§Ì†ΩÌ≤§"
"661","Woah. Hey guys. Welcome to EB Games.
Call of Duty.
Advanced Warfare.
Xbox One.
Copy That."
"662","At least EB Games is being honest #androidgames #gameinsight #follow #followmejp #android https://t.co/0qsqatuI47"
"663","RT @NaterDawgg: I took steph to buy storm 4 with me so I don't look weird to the EB games person"
"664","I hate EB games https://t.co/FO21JXzHcE"
"665","EB Games modded Yacht Club Gaming's Ike amiibo while selling Mario - Gold Edition amiibo"
"666","i need to stop in at EB games tommrow. get the mew even codes. acctually, does anyone have any spares?"
"667","welcome to EB games"
"668","Dropped by EB Games, and got some stuff https://t.co/hAK8rDuGyw"
"669","@Nnooo_Nic You can probably get it from EB Games? That's normally how it works for us down here."
"670","@jtdawgt Do any other Vault games give you this same issue, or is it just Battlefield Hardline? ^EB"
"671","@jtdawgt Are you able to install it from the EA Access hub, or do you get the same thing? Vault games are free to download for members. ^EB"
"672","Feeling in relationship. Not. Busy kaya ako sa EB at sa Video Games.

#ALDUBisLove"
"673","RT @THEbitchiestgay: Having said that I got the Avengers playset piece and a Black Widow from EB Games second hand, BOGOF for $3 for them b‚Ä¶"
"674","RT @MAYUN0ZAKI: @H0ROKEU woah, hey guys, welcome to EB games"
"675","@H0ROKEU woah, hey guys, welcome to EB games"
"676","Having said that I got the Avengers playset piece and a Black Widow from EB Games second hand, BOGOF for $3 for them both..."
"677","@majornelson Reading about the cool preorder deal for Quantum Break, just wondering if the deal will be available in Australia/at EB Games?"
"678","@whodeaney Do you have the games installed on an internal or external hard drive? ^EB"
"679","RT @B1ackstarNinja: #RISEUP. Cheers eb games hamilton , uman is in der !!! https://t.co/a4mSIF4Ejd"
"680","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"681","RT @B1ackstarNinja: #RISEUP. Cheers eb games hamilton , uman is in der !!! https://t.co/a4mSIF4Ejd"
"682","@aloadofhupla @Vangelus Wait, EB Games is getting another wave of SWB figures? Will have to keep a lookout."
"683","whoa, hey guys, welcome to eb games"
"684","@B1ackstarNinja oh shot bro. Which eb games? Chartwell, the base or in town. My in-laws will grab one for me!!!"
"685","#Pinback #Bobble Gamestop Exclusive #Funko POP! Vinyl Figure #Batman #01 EB Games Variant New! DC https://t.co/8zfLeYNZbA #Store #Mall"
"686","RT @B1ackstarNinja: #RISEUP. Cheers eb games hamilton , uman is in der !!! https://t.co/a4mSIF4Ejd"
"687","#RISEUP. Cheers eb games hamilton , uman is in der !!! https://t.co/a4mSIF4Ejd"
"688","New PYLE PL1290BL 12"" 1200 WATT Car Audio Sub/Subwoofer Power Woofer DVC 4 Ohm: 

Nachricht von ""api.epn.eb... https://t.co/JHyyxcADq3"
"689","RT @DrumrofTedworth: It's all fun and games until UNCLE CREEPY enters the race!  #tcot  #war http://t.co/se7pEgZXZY"
"690","https://t.co/fzJ56JvkeD via @DoseDotCa"
"691","New 4GB Slim 1.8"" inch LCD TFT MP3 MP4 Player With FM Radio Voice Record Black: 

Nachricht von ""api.epn.eb... https://t.co/ORSNLZF53K"
"692","Ubisoft   Trackmania Turbo Announce Trailer   EB Games https://t.co/gXRbOri7Vo via @YouTube"
"693","I liked a @YouTube video https://t.co/scNn3r6HDJ Ubisoft Trackmania Turbo Announce Trailer EB Games"
"694","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"695","EB Games published online a Scalper's Mario Party amiibo during Pre Order day"
"696","RT @canadacontest: Pride and Prejudice and Zombies #contest https://t.co/I7mRbD1NKP via @DoseDotCa"
"697","https://t.co/xCHFahDOJ0 via @DoseDotCa"
"698","Pride and Prejudice and Zombies #contest https://t.co/I7mRbD1NKP via @DoseDotCa"
"699","woah guys, welcome to EB Games https://t.co/5Q7lMdZaQF"
"700","3x1 4K 1080P 3D HDMI+MHL Switcher Splitter Remote for Blu-ray Xbox One PS4 DVR: 

Nachricht von ""api.epn.eb... https://t.co/WKO86Wpihw"
"701","3x1 4K 1080P 3D HDMI+MHL Switcher Splitter Remote for Blu-ray Xbox One PS4 DVR: 

Nachricht von ""api.epn.eb... https://t.co/QjaCiGXXSM"
"702","if my local EB Games has the mew plushie, i'm totally buying it tomorrow with my gift card :)"
"703","@JetGrindFuture Eb Games is still a thing?"
"704","This EB Games is alright https://t.co/Uknf6d8E7p"
"705","Girl at EB games ""you a big pokemon fan?"" You could say that Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç"
"706","Hey guyswelcome to EB games."
"707","Gostei de um v√≠deo @YouTube de @hendermi https://t.co/LgYuLO2Z4e EB Games - Rivals"
"708","NEW PYLE PLA2378 2000 WATT 2 Channel Car Amplifier Power Amp MOSFET Bridgeable: 

Nachricht von ""api.epn.eb... https://t.co/BDUUmjA4mf"
"709","Bluetooth Wireless Speaker Portable Heavy Bass for iPhone Tablet PC TF/USB/AUX: 

Nachricht von ""api.epn.eb... https://t.co/qK4aZDcruS"
"710","Dying Light: The Following Review | Entertainment Buddha: EB: There are too many zombie games, but Dying Light is‚Ä¶ https://t.co/mjqnPqYi9J"
"711","Eb games* and I live straight up the street from eb , like fuck my health"
"712","RT @sawmilltaters: Yes sir....while our children are blowing up mine craft boxes on video games, their children are blowing up peopleÌ†ΩÌ∏¢ http‚Ä¶"
"713","Dying Light: The Following Review | Entertainment Buddha: EB: There are too many zombie games, but Dyin... https://t.co/EuL0vuaIBf #PCGiA"
"714","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"715","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"716","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"717","hey guys welcome to eb games https://t.co/wn21OR7H1y"
"718","RT @GenChaos687: @hehemeeshiexD haha no Babbages was a store like Eb games or gamestop. I forgot the name of that arcade tho."
"719","Monoprice 2821 250' 14AWG CL2 2-Conductor Oxygen-Free Bare Copper Speaker Wire: 

Nachricht von ""api.epn.eb... https://t.co/TVFLdKkt70"
"720","welcome to eb games #KristTestimonies"
"721","@EBGamesAus thanks for sharing EB Games Australia, have a great Thursday :) (Grow followers &gt;&gt; https://t.co/BcPU425wSB)"
"722","EB Games evaluated EB Game's K.K Slider #amiibo at 12 aclock."
"723","100ft Audio Video Power Extension Cable Security Camera Wire Cord RCA CCTV CAN: 

Nachricht von ""api.epn.eb... https://t.co/U6UGn4pM1F"
"724","100ft Audio Video Power Extension Cable Security Camera Wire Cord RCA CCTV CAN: 

Nachricht von ""api.epn.eb... https://t.co/TiLOxYvhE3"
"725","I held up the line at EB Games yesterday talking to the check out guy about Deadpool for about 20 minutes"
"726","I took steph to buy storm 4 with me so I don't look weird to the EB games person"
"727","@XboxCanada I have the physical game preordered at EB Games, will I get American Nightmare?"
"728","4) Pyramid W64 6.5"" 800 Watt Car Audio Midrange/Mid Bass Poly Woofers Speakers: 

Nachricht von ""api.epn.eb... https://t.co/BPxvU6kFtS"
"729","@The_CrapGamer @MMASupremacy @XboxP3 ""Punishing Xbox owners"" is hilarious. Have you seen the PC section at your local EB Games lately?"
"730","Big games today for boys and girls basketball vs SB. Show your support. Go Bears! Boys home girls away."
"731","I added a video to a @YouTube playlist https://t.co/V2ODjXg5pb UbiSoft - Trackmania Turbo Announce Trailer | EB Games"
"732","I added a video to a @YouTube playlist https://t.co/Cws2vbWV9M EA - Need For Speed E3 2015 Trailer | EB Games"
"733","I added a video to a @YouTube playlist https://t.co/FjdNaT8hv5 Nintendo - Splatoon Trailer | EB Games"
"734","I added a video to a @YouTube playlist https://t.co/Pu9ALJSoXI EA - Star Wars Battlefront Hoth Gameplay | EB Games"
"735","I added a video to a @YouTube playlist https://t.co/pXrBM2bCM9 Ubisoft - Tom Clancy's Rainbow Six Siege Teaser Trailer | EB Games"
"736","I added a video to a @YouTube playlist https://t.co/rVAZq8AFtg Ubisoft - Tom Clancys The Division E32015 Announce Trailer | EB Games"
"737","I added a video to a @YouTube playlist https://t.co/GTSDhme6iN Ubisoft - Tom Clancy's: The Division Trailer #2 | EB Games"
"738","I added a video to a @YouTube playlist https://t.co/qqE0qvdtUF Ubisoft - Tom Clancy's The Division Skills Tree Trailer | EB Games"
"739","After calling 15 EB Games I finally found an adapter."
"740","I added a video to a @YouTube playlist https://t.co/9xgZsHP1bk Microsoft - Quantum Break The Game Awards Trailer | EB Games"
"741","MarioKart 8 tournament ! Fri Feb 12 at 2 pm. Ages 10+. $2. Sign up here https://t.co/EPAxB6kmZW Winner gets $25 gift card to EB Games"
"742","I added a video to a @YouTube playlist https://t.co/4r861bTSio Microsoft - Quantum Break Sparkler Trailer | EB Games"
"743","I added a video to a @YouTube playlist https://t.co/YzADpBH3D9 Microsoft - Quantum Break Cemetary Trailer | EB Games"
"744","https://t.co/gkAtREBIC4 via @DoseDotCa"
"745","From this survey, Gamestop/EB Games feels like they want to be a theme park or spa or something and not a store. https://t.co/g0yi7mGe38"
"746","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"747","@Dr_Xadium Yeah. I just hope if I can convince EB Games to take some of my old PS3 games to trade for it. I'll also be doing cleaning too."
"748","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"749","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"750","@c2hf3o2 welcome to EB games"
"751","me on my private: vaguing, screaming, yelling, livetweeting my death, crying online
me on my main: Hey guys welcome to EB Games"
"752","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"753","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"754","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"755","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"756","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"757","@DudeItsAllyA Hop into an EB Games store that happens to be giving away tickets and show your EDGE membership. Call to ensure they have tix."
"758","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"759","I added a video to a @YouTube playlist https://t.co/A8DpnN5rJy Microsoft - Quantum Break Cast Announce Trailer | EB Games"
"760","EB Games controlled a Fat Guy's R.O.B amiibo during #PaxEast"
"761","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"762","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"763","Never knew of the Metal Gear Legacy Collection until I saw it at EB Games the other day. That‚Äôs a really nice compilation. On the list, now."
"764","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"765","@EBGamesCanada I'm well aware they're the same company, I just found it strange it didn't have the EB Games sticker on it."
"766","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"767","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"768","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"769","@SnoopWoggg was so tempted to buy like 3 deadpool pops from eb games after it"
"770","https://t.co/i3kqSift0n via @DoseDotCa"
"771","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"772","https://t.co/JUXrn5noYy via @DoseDotCa"
"773","EB Games invented EB Game's Reese amiibo at 12 aclock."
"774","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"775","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"776","Bought a Mew plushie today AT EB Games. :3 #pokemon #mew #plushie https://t.co/AlqV7asJm0"
"777","JVC KD-R370 In-Dash Car Stereo CD/MP3 Player Receiver w/Dual Aux Inputs KDR370: 

Nachricht von ""api.epn.eb... https://t.co/vkJWrJArp1"
"778","JVC KD-R370 In-Dash Car Stereo CD/MP3 Player Receiver w/Dual Aux Inputs KDR370: 

Nachricht von ""api.epn.eb... https://t.co/Q8RHAcdIpc"
"779","RT @INSIDEjp: 500RTÔºö„Ç¨„É≥„ÉÄ„É†„ÇÑ„Ç®„É¥„Ç°„Å´„Ç¥„Ç∏„É©„ÇÇÁôªÂ†¥ÔºÅÔºü„Çπ„Éî„É´„Éê„Éº„Ç∞Êñ∞‰ΩúÊò†Áîª„Äå„Ç≤„Éº„É†„Ç¶„Ç©„Éº„Ç∫„ÄçÂÖ¨Èñã„Åå2018Âπ¥„Å´Âª∂Êúü‚Ä¶ÁêÜÁî±„ÅØ„Äå„Çπ„Çø„Éº„Éª„Ç¶„Ç©„Éº„Ç∫ „Äçhttps://t.co/JWzLPWIpop https://t.co/etdeRu9IXn"
"780","JVC KD-R370 In-Dash Car Stereo CD/MP3 Player Receiver w/Dual Aux Inputs KDR370: 

Nachricht von ""api.epn.eb... https://t.co/jGH80xKhNt"
"781","JVC KD-R370 In-Dash Car Stereo CD/MP3 Player Receiver w/Dual Aux Inputs KDR370: 

Nachricht von ""api.epn.eb... https://t.co/m7RLFYZfHI"
"782","https://t.co/9A0y5VpE7O via @DoseDotCa"
"783","JVC KD-R370 In-Dash Car Stereo CD/MP3 Player Receiver w/Dual Aux Inputs KDR370: 

Nachricht von ""api.epn.eb... https://t.co/m7RLFYHEj8"
"784","JVC KD-R370 In-Dash Car Stereo CD/MP3 Player Receiver w/Dual Aux Inputs KDR370: 

Nachricht von ""api.epn.eb... https://t.co/vkJWrJiQ0r"
"785","scatter my ashes in eb games"
"786","JVC KD-R370 In-Dash Car Stereo CD/MP3 Player Receiver w/Dual Aux Inputs KDR370: 

Nachricht von ""api.epn.eb... https://t.co/Q8RHAcvjgK"
"787","JVC KD-R370 In-Dash Car Stereo CD/MP3 Player Receiver w/Dual Aux Inputs KDR370: 

Nachricht von ""api.epn.eb... https://t.co/oCAJOg94u4"
"788","JVC KD-R370 In-Dash Car Stereo CD/MP3 Player Receiver w/Dual Aux Inputs KDR370: 

Nachricht von ""api.epn.eb... https://t.co/smvPcsir8r"
"789","@Lunick_Fiore Hey nice one https://t.co/qUOAyeQ3JP"
"790","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"791","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"792","@nargs_au yeah it was selling for $18 at eb. Think they are trying to clear the ds games for the 3ds games"
"793","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"794","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"795","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"796","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"797","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"798","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"799","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"800","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"801","#AudiNews : Briefly: Star Wars Universe Analysed, Thieves Love Audi, EB Games Sick Burn: Brief news items of n... https://t.co/spGj8qS2e7"
"802","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"803","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"804","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"805","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"806","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"807","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"808","RT @KotakuAU: EB Games Accidentally Delivers A Sick Burn To Xbox One https://t.co/GlA1Uhp9Hb https://t.co/5jILNTF8gQ"
"809","At least EB Games is being honest https://t.co/musmViAtEd #gaming https://t.co/Ctd4esa6NJ"
"810","Briefly: Star Wars Universe Analysed, Thieves Love Audi, EB Games Sick Burn https://t.co/JoRy6U9slK #starwars"
"811","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"812","Briefly: Star Wars Universe Analysed, Thieves Love Audi, EB Games Sick Burn: #starwars #Briefly: #Universe #An... https://t.co/yrXQIdKPeP"
"813","EB Games innovated Walmart's Yoshi #amiibo"
"814","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"815","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"816","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"817","Briefly: Star Wars Universe Analysed, Thieves Love Audi, EB Games Sick Burn https://t.co/P5Vtdu7qZj #starwars"
"818","Briefly: Star Wars Universe Analysed, Thieves Love Audi, EB Games Sick Burn https://t.co/uKTqWhZK74 #starwars #storystream #sports"
"819","At least EB Games is being honest https://t.co/musmViAtEd #gaming https://t.co/V7K0Rz4DLA"
"820","I saw an EB Games today in New Zealand #comeon"
"821","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"822","RT @SMHandshake: #lifehacker: Briefly: Star Wars Universe Analysed, Thieves Love Audi, EB Games Sick Burn https://t.co/G9WdBkVQi5"
"823","Briefly: Star Wars Universe Analysed, Thieves Love Audi, EB Games Sick Burn https://t.co/Xg7FVDz4au"
"824","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"825","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"826","Briefly: Star Wars Universe Analysed, Thieves Love Audi, EB Games Sick Burn https://t.co/90gpoQR882 #lifehacks"
"827","At least EB Games is being honest https://t.co/musmViAtEd #gaming https://t.co/SIUkHw7qza"
"828","EB Games Finds! - Manhunt 2 (Wii): https://t.co/Ko0wKOzgTE via @YouTube"
"829","RT @SMHandshake: #lifehacker: Briefly: Star Wars Universe Analysed, Thieves Love Audi, EB Games Sick Burn https://t.co/G9WdBkVQi5"
"830","#lifehacker: Briefly: Star Wars Universe Analysed, Thieves Love Audi, EB Games Sick Burn https://t.co/G9WdBkVQi5"
"831","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"832","At least EB Games is being honest https://t.co/H9lBWRQ6JB https://t.co/pyw36n4el8"
"833","Briefly: Star Wars Universe Analysed, Thieves Love Audi, EB Games Sick Burn https://t.co/6OQVMpE3Jp"
"834","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"835","At least EB Games is being honest via /r/pcmasterrace @indiegameplus https://t.co/PaWGF5kEHx https://t.co/9o5EmtNWtW"
"836","Briefly: Star Wars Universe Analysed, Thieves Love Audi, EB Games Sick Burn https://t.co/6jNSQHdagk https://t.co/d1dO6KWToJ"
"837","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"838","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"839","RT @strictly4gamers: At least EB Games is being honest https://t.co/musmViAtEd #gaming https://t.co/wlAhNA1Eer"
"840","At least EB Games is being honest https://t.co/musmViAtEd #gaming https://t.co/wlAhNA1Eer"
"841","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"842","At least EB Games is being honest https://t.co/ZDp3xry1BG"
"843","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"844","At least EB Games is being honest https://t.co/GBKtGU3U4w #funny | https://t.co/mgxLRHo7N1 https://t.co/fxanZuHAdz"
"845","At least EB Games is being honest https://t.co/musmViAtEd #gaming https://t.co/fdV8mrhkRJ"
"846","EB Games Accidentally Delivers A Sick Burn To Xbox One: It‚Äôs not often that retailers accidentally deliver a s... https://t.co/xD8blE9HKI"
"847","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"848","https://t.co/2zcKU1YavO via @DoseDotCa"
"849","I haven't seen a EB Games store in like 10 years lmao"
"850","EB Games still exists? https://t.co/XjGEBQt71F"
"851","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"852","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"853","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"854","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"855","@Lunick_Fiore HOLY SHIT MATE, Ur tweet got featured in Kotaku. XD 
https://t.co/uMJY1YRCTz"
"856","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"857","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"858","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"859","I just bought some games from EB and I was having a nice chat with the guy at the register"
"860","So I guess @KotakuAU don't like @Xbox if this is what they consider news. Come on people do better https://t.co/WhOpUyIdUZ"
"861","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"862","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"863","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"864","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"865","welcome to eb games :)"
"866","RT @ShawBears: WBB FINAL: Shaw (73) @WSSU_Athletics (54) - the Lady Bears have now won 10-games STRAIGHT! #shawu"
"867","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"868","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"869","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"870","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"871","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"872","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"873","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"874","Cute lunch dates with Mum, turned into the EB Games manager asking me for my resume to see if he can get me a job at Zing. Ì†ΩÌ∏ÇÌ†ºÌæâ"
"875","RT @KotakuAU: EB Games Accidentally Delivers A Sick Burn To Xbox One https://t.co/GlA1Uhp9Hb https://t.co/5jILNTF8gQ"
"876","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"877","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"878","RT @KotakuAU: EB Games Accidentally Delivers A Sick Burn To Xbox One https://t.co/GlA1Uhp9Hb https://t.co/5jILNTF8gQ"
"879","EB Games Accidentally Delivers A Sick Burn To Xbox One https://t.co/GlA1Uhp9Hb https://t.co/5jILNTF8gQ"
"880","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"881","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"882","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"883","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"884","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"885","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"886","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"887","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"888","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"889","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"890","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"891","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"892","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"893","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"894","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"895","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"896","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"897","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"898","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"899","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"900","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"901","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"902","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"903","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"904","I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"905","@Cherubic_Cherry (EB games is American GameStop)"
"906","@Cherubic_Cherry Yhea sure! There's an EB games near my school. I'll go there tomorrow and DM yu the codes. No problem bud"
"907","Welcome to eb games: https://t.co/FgPMWRKvzr via @YouTube"
"908","man ive never felt so good about living in a no name city. i can just walk into EB games hours/days late and get hard to get SEs/amiibos"
"909","RT @RealerBen: We NOT kids nomoreÌ†ΩÌ∏§. If u want sumthin to work, TALK IT OUT‚ùóÔ∏è I dont got time to b playing mind games tryna figure out ya fe‚Ä¶"
"910","God bless eb games"
"911","I like looking through eb games canada so I can cry at the prices"
"912","EB Games employed a(n) Super Mario - Yoshi amiibo on Wave 6 day"
"913","He can stay in NH. We're fine taking care of ourselves since Sandy while he's campaigning &amp; watching Cowboys games https://t.co/aXE1bre7zY"
"914","Just applied for a position at EB Games"
"915","Ok EB Games I know ur all out of the Mew giveaway codes atm but listen I have a spare fully functioning kidney. do we have ourselves a deal"
"916","(2/2) @FunkoPopHunters @PopPriceGuide ... GameStop sticker instead of EB Games. Maybe @EBGamesCanada isn't putting own stickers on anymore?"
"917","Just looked on EB games site so I could look at the Bravely Second Collectors edition....it is no longer there.... dundunduuun."
"918","@PokeKellz Next time im over at my EB games ill have a look."
"919","@hushyrmouth I got it from a EB Games Ì†ΩÌ∏ä"
"920","Speaking of Bravely Second *checks eb games site for the 8th time today*"
"921","RT @EB_Southern_Tas: FarCry Primal Collectors Hintbook available to Pre Order at EB Games Southern Tas stores. #FarCryPrimal https://t.co/P‚Ä¶"
"922","@hellavenus eb games..."
